Date,Close,Open,High,Low
1980/12/10,0.926880914,0.926880914,0.926880914,0.926880914
1980/12/11,0.92910868,0.92910868,0.92910868,0.92910868
1980/12/12,0.928679062,0.928679062,0.928679062,0.928679062
1980/12/13,0,0,0,0
1980/12/14,0,0,0,0
1980/12/15,0.919740082,0.919740082,0.919740082,0.919740082
1980/12/16,0.927140142,0.927140142,0.927140142,0.927140142
1980/12/17,0.926803347,0.926803347,0.926803347,0.926803347
1980/12/18,0.924927641,0.924927641,0.924927641,0.924927641
1980/12/19,0.926238107,0.926238107,0.926238107,0.926238107
1980/12/20,0,0,0,0
1980/12/21,0,0,0,0
1980/12/22,0.922875491,0.922875491,0.922875491,0.922875491
1980/12/23,0.919896598,0.919896598,0.919896598,0.919896598
1980/12/24,0.921063002,0.921063002,0.921063002,0.921063002
1980/12/25,0,0,0,0
1980/12/26,0,0,0,0
1980/12/27,0,0,0,0
1980/12/28,0,0,0,0
1980/12/29,0.924394817,0.924394817,0.924394817,0.924394817
1980/12/30,0.925529516,0.925529516,0.925529516,0.925529516
1980/12/31,0.92613409,0.92613409,0.92613409,0.92613409
1981/1/1,0,0,0,0
1981/1/2,0.928177533,0.928177533,0.928177533,0.928177533
1981/1/3,0,0,0,0
1981/1/4,0,0,0,0
1981/1/5,0.927094047,0.927094047,0.927094047,0.927094047
1981/1/6,0.923671542,0.923671542,0.923671542,0.923671542
1981/1/7,0.926135968,0.926135968,0.926135968,0.926135968
1981/1/8,0.929112307,0.929112307,0.929112307,0.929112307
1981/1/9,0.929413148,0.929413148,0.929413148,0.929413148
1981/1/10,0,0,0,0
1981/1/11,0,0,0,0
1981/1/12,0.927633351,0.927633351,0.927633351,0.927633351
1981/1/13,0.932145791,0.932145791,0.932145791,0.932145791
1981/1/14,0.931324685,0.931324685,0.931324685,0.931324685
1981/1/15,0.932747977,0.932747977,0.932747977,0.932747977
1981/1/16,0.932116272,0.932116272,0.932116272,0.932116272
1981/1/17,0,0,0,0
1981/1/18,0,0,0,0
1981/1/19,0.930122999,0.930122999,0.930122999,0.930122999
1981/1/20,0.932081386,0.932081386,0.932081386,0.932081386
1981/1/21,0.930314715,0.930314715,0.930314715,0.930314715
1981/1/22,0.93203338,0.93203338,0.93203338,0.93203338
1981/1/23,0.93428524,0.93428524,0.93428524,0.93428524
1981/1/24,0,0,0,0
1981/1/25,0,0,0,0
1981/1/26,0.935653829,0.935653829,0.935653829,0.935653829
1981/1/27,0.936859046,0.936859046,0.936859046,0.936859046
1981/1/28,0.937667486,0.937667486,0.937667486,0.937667486
1981/1/29,0.938346785,0.938346785,0.938346785,0.938346785
1981/1/30,0.939091951,0.939091951,0.939091951,0.939091951
1981/1/31,0,0,0,0
1981/2/1,0,0,0,0
1981/2/2,0.937856004,0.937856004,0.937856004,0.937856004
