Date,Close,Open,High,Low
2014/9/9,0.010946273,0.011013018,0.011079764,0.010946273
2014/9/10,0.010930737,0.010930737,0.010997388,0.010930737
2014/9/11,0.01093678,0.01093678,0.011003468,0.01093678
2014/9/12,0.01093315,0.01093315,0.010999816,0.01093315
2014/9/13,0,0,0,0
2014/9/14,0,0,0,0
2014/9/15,0.01093521,0.011001888,0.011001888,0.010868532
2014/9/16,0.010931897,0.010931897,0.010931897,0.010865239
2014/9/17,0.010920203,0.010920203,0.010986789,0.010920203
2014/9/18,0.011019468,0.010952683,0.011019468,0.010885898
2014/9/19,0.010954409,0.011021205,0.011021205,0.010954409
2014/9/20,0,0,0,0
2014/9/21,0,0,0,0
2014/9/22,0.010967778,0.010967778,0.011034655,0.010967778
2014/9/23,0.010944723,0.010944723,0.010944723,0.010944723
2014/9/24,0.010957412,0.010957412,0.011024226,0.010957412
2014/9/25,0.010939938,0.011007054,0.011007054,0.010939938
2014/9/26,0.010931478,0.010931478,0.010998543,0.010864414
2014/9/27,0,0,0,0
2014/9/28,0,0,0,0
2014/9/29,0.010891956,0.011026425,0.011026425,0.010824722
2014/9/30,0.010926863,0.010926863,0.010994312,0.010859413
2014/10/1,0.010926236,0.010926236,0.010926236,0.010791344
2014/10/2,0.010974454,0.010907126,0.010974454,0.010907126
2014/10/3,0.010922401,0.010989823,0.010989823,0.010922401
2014/10/4,0,0,0,0
2014/10/5,0,0,0,0
2014/10/6,0.011020838,0.010953226,0.011020838,0.010953226
2014/10/7,0.010995891,0.010995891,0.010995891,0.010928431
2014/10/8,0.011038167,0.010970861,0.011038167,0.010903555
2014/10/9,0.010990187,0.010990187,0.010990187,0.010923173
2014/10/10,0.01096595,0.011033226,0.011033226,0.01096595
2014/10/11,0,0,0,0
2014/10/12,0,0,0,0
2014/10/13,0.011022797,0.010955585,0.011022797,0.010955585
2014/10/14,0.010978516,0.011045869,0.011045869,0.010978516
2014/10/15,0.010971862,0.010971862,0.011039174,0.01090455
2014/10/16,0.010864293,0.010931356,0.010931356,0.010797229
2014/10/17,0.010903187,0.010836296,0.010903187,0.010836296
2014/10/18,0,0,0,0
2014/10/19,0,0,0,0
2014/10/20,0.010919932,0.010919932,0.010986926,0.010919932
2014/10/21,0.010987319,0.010920323,0.010987319,0.010920323
2014/10/22,0.010952508,0.011019701,0.011019701,0.010952508
2014/10/23,0.011034483,0.0109672,0.011034483,0.0109672
2014/10/24,0.011038544,0.011038544,0.011038544,0.010971236
2014/10/25,0,0,0,0
2014/10/26,0,0,0,0
2014/10/27,0.010959224,0.010959224,0.011026458,0.010959224
2014/10/28,0.010931888,0.010931888,0.010998955,0.010931888
2014/10/29,0.010943762,0.010943762,0.010943762,0.010943762
2014/10/30,0.011001223,0.011001223,0.011001223,0.010933731
