Date,Close,Open,High,Low
1989/10/17,0.294806614,0.294571958,0.294806614,0.294571958
1989/10/18,0.295065574,0.294831085,0.295065574,0.294831085
1989/10/19,0.295397663,0.294771987,0.295397663,0.294771987
1989/10/20,0.295877142,0.295641196,0.295877142,0.295641196
1989/10/21,NAN,NAN,NAN,NAN
1989/10/22,NAN,NAN,NAN,NAN
1989/10/23,0.293631293,0.293475107,0.293631293,0.293475107
1989/10/24,0.295915511,0.295681401,0.295915511,0.295681401
1989/10/25,0.296784381,0.296549954,0.296784381,0.296549954
1989/10/26,0.296083599,0.295926983,0.296083599,0.295926983
1989/10/27,NAN,NAN,NAN,NAN
1989/10/28,NAN,NAN,NAN,NAN
1989/10/29,NAN,NAN,NAN,NAN
1989/10/30,0.296894048,0.296737623,0.296894048,0.296737623
1989/10/31,0.296677233,0.296520716,0.296677233,0.296520716
1989/11/1,0.297969208,0.297812383,0.297969208,0.297812383
1989/11/2,0.297517385,0.297360218,0.297517385,0.297360218
1989/11/3,0.298123532,0.297966625,0.298123532,0.297966625
1989/11/4,NAN,NAN,NAN,NAN
1989/11/5,NAN,NAN,NAN,NAN
1989/11/6,0.297966564,0.297809367,0.297966564,0.297809367
1989/11/7,0.298111702,0.297954801,0.298111702,0.297954801
1989/11/8,0.297383226,0.297226626,0.297383226,0.297226626
1989/11/9,0.297437747,0.297281077,0.297437747,0.297281077
1989/11/10,0.296566029,0.296409116,0.296566029,0.296409116
1989/11/11,NAN,NAN,NAN,NAN
1989/11/12,NAN,NAN,NAN,NAN
1989/11/13,0.297142171,0.296984577,0.297142171,0.296984577
1989/11/14,0.298576539,0.29841927,0.298576539,0.29841927
1989/11/15,0.298662028,0.298426861,0.298662028,0.298426861
1989/11/16,0.299111427,0.298954289,0.299111427,0.298954289
1989/11/17,0.298472137,0.298315047,0.298472137,0.298315047
1989/11/18,NAN,NAN,NAN,NAN
1989/11/19,NAN,NAN,NAN,NAN
1989/11/20,NAN,NAN,NAN,NAN
1989/11/21,0.299390733,0.299234353,0.299390733,0.299234353
1989/11/22,0.298047885,0.297814,0.298047885,0.297814
1989/11/23,0.298911598,0.298833349,0.298911598,0.298833349
1989/11/24,0.298071781,0.29791609,0.298071781,0.29791609
1989/11/25,NAN,NAN,NAN,NAN
1989/11/26,NAN,NAN,NAN,NAN
1989/11/27,0.298631674,0.298398186,0.298631674,0.298398186
1989/11/28,0.29866898,0.298513139,0.29866898,0.298513139
1989/11/29,0.298252548,0.298097289,0.298252548,0.298097289
1989/11/30,0.298048372,0.297893058,0.298048372,0.297893058
1989/12/1,0.297723407,0.297490628,0.297723407,0.297490628
1989/12/2,NAN,NAN,NAN,NAN
1989/12/3,NAN,NAN,NAN,NAN
1989/12/4,0.298184407,0.298029305,0.298184407,0.298029305
1989/12/5,0.299992255,0.299836819,0.299992255,0.299836819
1989/12/6,0.3008669,0.300711694,0.3008669,0.300711694
1989/12/7,0.298995997,0.298841197,0.298995997,0.298841197
1989/12/8,0.299017544,0.298707601,0.299017544,0.298707601
1989/12/9,NAN,NAN,NAN,NAN
1989/12/10,NAN,NAN,NAN,NAN
1989/12/11,0.299155849,0.299000966,0.299155849,0.299000966
1989/12/12,0.300137814,0.29998374,0.300137814,0.29998374
1989/12/13,0.298156526,0.29800335,0.298156526,0.29800335
1989/12/14,0.298668981,0.298592182,0.298668981,0.298592182
1989/12/15,0.300762108,0.300455051,0.300762108,0.300455051
1989/12/16,NAN,NAN,NAN,NAN
1989/12/17,NAN,NAN,NAN,NAN
1989/12/18,0.300144653,0.299838227,0.300144653,0.299838227
1989/12/19,0.298921855,0.298845169,0.298921855,0.298845169
1989/12/20,0.298621027,0.298467218,0.298621027,0.298467218
1989/12/21,0.299314992,0.299085103,0.299314992,0.299085103
1989/12/22,0.298398182,0.297788272,0.298398182,0.297788272
1989/12/23,NAN,NAN,NAN,NAN
1989/12/24,NAN,NAN,NAN,NAN
1989/12/25,NAN,NAN,NAN,NAN
1989/12/26,NAN,NAN,NAN,NAN
1989/12/27,0.298012874,0.297937198,0.298012874,0.297937198
1989/12/28,0.297147116,0.296618115,0.297147116,0.296618115
1989/12/29,0.298061064,0.297908876,0.298061064,0.297908876
1989/12/30,NAN,NAN,NAN,NAN
1989/12/31,NAN,NAN,NAN,NAN
1990/1/1,NAN,NAN,NAN,NAN
1990/1/2,0.297117447,0.296889771,0.297117447,0.296889771
1990/1/3,0.297362361,0.297209358,0.297362361,0.297209358
1990/1/4,0.298391172,0.298085912,0.298391172,0.298085912
1990/1/5,0.297671032,0.297595193,0.297671032,0.297595193
1990/1/6,NAN,NAN,NAN,NAN
1990/1/7,NAN,NAN,NAN,NAN
1990/1/8,0.298542414,0.298239709,0.298542414,0.298239709
1990/1/9,0.297660818,0.297358317,0.297660818,0.297358317
1990/1/10,0.2964525,0.296225912,0.2964525,0.296225912
1990/1/11,0.297197683,0.296970526,0.297197683,0.296970526
1990/1/12,0.296850006,0.296774356,0.296850006,0.296774356
1990/1/13,NAN,NAN,NAN,NAN
1990/1/14,NAN,NAN,NAN,NAN
1990/1/15,NAN,NAN,NAN,NAN
1990/1/16,0.298161829,0.297857115,0.298161829,0.297857115
1990/1/17,0.297308105,0.297156185,0.297308105,0.297156185
1990/1/18,0.296621554,0.296393325,0.296621554,0.296393325
1990/1/19,0.297353044,0.297047675,0.297353044,0.297047675
1990/1/20,NAN,NAN,NAN,NAN
1990/1/21,NAN,NAN,NAN,NAN
1990/1/22,0.297696021,0.297619552,0.297696021,0.297619552
1990/1/23,0.298574563,0.29842219,0.298574563,0.29842219
1990/1/24,0.296875225,0.296723758,0.296875225,0.296723758
1990/1/25,0.295982998,0.295679892,0.295982998,0.295679892
1990/1/26,0.295102088,0.294799884,0.295102088,0.294799884
1990/1/27,NAN,NAN,NAN,NAN
1990/1/28,NAN,NAN,NAN,NAN
1990/1/29,0.294928732,0.294853591,0.294928732,0.294853591
1990/1/30,0.296253905,0.296027872,0.296253905,0.296027872
1990/1/31,0.294585927,0.294284175,0.294585927,0.294284175
1990/2/1,0.295122914,0.294971995,0.295122914,0.294971995
1990/2/2,0.296092688,0.296017154,0.296092688,0.296017154
1990/2/3,NAN,NAN,NAN,NAN
1990/2/4,NAN,NAN,NAN,NAN
1990/2/5,0.297247014,0.297020626,0.297247014,0.297020626
1990/2/6,0.295927527,0.295927527,0.295927527,0.295927527
1990/2/7,0.296360124,0.296285228,0.296360124,0.296285228
1990/2/8,0.296033339,0.295882916,0.296033339,0.295882916
1990/2/9,0.295417204,0.295266673,0.295417204,0.295266673
1990/2/10,NAN,NAN,NAN,NAN
1990/2/11,NAN,NAN,NAN,NAN
1990/2/12,0.296579089,0.29642858,0.296579089,0.29642858
1990/2/13,0.297281036,0.297129979,0.297281036,0.297129979
1990/2/14,0.296106755,0.295956141,0.296106755,0.295956141
1990/2/15,0.295854593,0.295779274,0.295854593,0.295779274
1990/2/16,0.29686326,0.296560647,0.29686326,0.296560647
1990/2/17,NAN,NAN,NAN,NAN
1990/2/18,NAN,NAN,NAN,NAN
1990/2/19,NAN,NAN,NAN,NAN
1990/2/20,0.296693874,0.296618628,0.296693874,0.296618628
1990/2/21,0.296377068,0.296301979,0.296377068,0.296301979
1990/2/22,0.296319102,0.296243875,0.296319102,0.296243875
1990/2/23,0.29674653,0.296671099,0.29674653,0.296671099
1990/2/24,NAN,NAN,NAN,NAN
1990/2/25,NAN,NAN,NAN,NAN
1990/2/26,0.297740269,0.297664469,0.297740269,0.297664469
1990/2/27,0.297661118,0.297433374,0.297661118,0.297433374
1990/2/28,0.297005559,0.296929618,0.297005559,0.296929618
1990/3/1,0.296333687,0.296180859,0.296333687,0.296180859
1990/3/2,0.296441469,0.296211788,0.296441469,0.296211788
1990/3/3,NAN,NAN,NAN,NAN
1990/3/4,NAN,NAN,NAN,NAN
