Date,Open,High,Low,Close,Adj Close,Volume
1997-09-10,376.649994,383.470001,376.260010,383.399994,383.399994,0
1997-09-11,384.540009,386.309998,377.320007,379.480011,379.480011,0
1997-09-12,378.399994,380.600006,371.570007,371.619995,371.619995,0
1997-09-15,370.609985,371.029999,360.000000,360.500000,360.500000,0
1997-09-16,360.730011,365.179993,360.489990,362.410004,362.410004,0
1997-09-17,362.209991,363.350006,355.029999,356.429993,356.429993,0
1997-09-18,356.730011,360.700012,355.279999,359.059998,359.059998,0
1997-09-19,359.589996,363.589996,358.829987,363.040009,363.040009,0
1997-09-22,363.480011,363.609985,337.279999,337.279999,337.279999,0
1997-09-23,333.190002,335.690002,309.790009,312.730011,312.730011,0
1997-09-24,318.089996,333.079987,318.089996,332.809998,332.809998,0
1997-09-25,335.790009,340.320007,332.630005,337.190002,337.190002,0
1997-09-26,337.559998,338.000000,329.420013,335.239990,335.239990,0
1997-09-29,333.239990,333.239990,323.769989,325.880005,325.880005,0
1997-09-30,325.239990,330.880005,324.940002,330.799988,330.799988,0
1997-10-01,null,null,null,null,null,null
1997-10-02,null,null,null,null,null,null
1997-10-03,null,null,null,null,null,null
1997-10-06,332.040009,333.209991,327.760010,330.820007,330.820007,0
1997-10-07,330.350006,331.660004,326.459991,331.559998,331.559998,0
1997-10-08,336.820007,344.019989,335.220001,342.059998,342.059998,0
1997-10-09,342.369995,345.200012,340.100006,341.230011,341.230011,0
1997-10-10,341.440002,344.579987,340.619995,344.470001,344.470001,0
1997-10-13,345.609985,346.570007,340.720001,341.640015,341.640015,0
1997-10-14,340.899994,340.899994,335.850006,340.470001,340.470001,0
1997-10-15,340.890015,346.220001,339.910004,345.239990,345.239990,0
1997-10-16,347.179993,356.899994,346.820007,356.320007,356.320007,0
1997-10-17,358.579987,370.079987,358.369995,367.429993,367.429993,0
1997-10-20,370.649994,375.920013,369.220001,375.910004,375.910004,0
1997-10-21,377.100006,383.529999,372.970001,383.399994,383.399994,0
1997-10-22,385.200012,388.619995,372.329987,374.899994,374.899994,0
1997-10-23,372.649994,382.970001,369.429993,380.179993,380.179993,0
1997-10-24,380.489990,389.559998,379.359985,389.500000,389.500000,0
1997-10-27,394.170013,401.119995,390.290009,393.890015,393.890015,0
1997-10-28,393.910004,393.910004,372.570007,379.230011,379.230011,0
1997-10-29,375.450012,392.200012,374.760010,392.100006,392.100006,0
1997-10-30,395.670013,403.519989,388.149994,388.329987,388.329987,0
1997-10-31,382.390015,392.570007,374.839996,391.000000,391.000000,0
1997-11-03,392.779999,394.440002,389.299988,391.480011,391.480011,0
1997-11-04,391.329987,395.239990,390.450012,395.019989,395.019989,0
1997-11-05,397.079987,402.600006,396.690002,402.140015,402.140015,0
1997-11-06,405.010010,406.579987,398.269989,398.350006,398.350006,0
1997-11-07,398.760010,404.500000,398.730011,403.799988,403.799988,0
1997-11-10,405.600006,406.720001,392.420013,396.359985,396.359985,0
1997-11-11,394.929993,396.589996,387.209991,396.350006,396.350006,0
1997-11-12,397.390015,398.859985,388.540009,388.929993,388.929993,0
1997-11-13,386.070007,395.059998,379.029999,394.739990,394.739990,0
1997-11-14,395.540009,397.420013,391.329987,392.470001,392.470001,0
1997-11-17,396.690002,397.750000,390.570007,390.660004,390.660004,0
1997-11-18,389.510010,391.329987,385.720001,385.820007,385.820007,0
1997-11-19,385.100006,387.799988,380.630005,382.779999,382.779999,0
1997-11-20,382.549988,384.209991,378.200012,379.369995,379.369995,0
1997-11-21,378.010010,378.769989,371.269989,371.899994,371.899994,0
1997-11-24,368.950012,368.950012,362.160004,362.239990,362.239990,0
1997-11-25,361.010010,366.649994,360.670013,364.570007,364.570007,0
1997-11-26,365.429993,369.420013,363.420013,369.320007,369.320007,0
1997-11-27,369.279999,369.279999,358.140015,358.279999,358.279999,0
1997-11-28,355.880005,366.970001,354.350006,366.890015,366.890015,0
1997-12-01,366.079987,366.079987,361.619995,362.140015,362.140015,0
1997-12-02,362.290009,365.010010,360.730011,361.320007,361.320007,0
1997-12-03,361.239990,361.630005,358.690002,359.880005,359.880005,0
1997-12-04,359.670013,369.619995,359.359985,369.320007,369.320007,0
1997-12-05,371.100006,374.600006,368.859985,368.970001,368.970001,0
1997-12-08,369.510010,371.070007,367.890015,368.750000,368.750000,0
1997-12-09,369.000000,373.269989,369.000000,373.200012,373.200012,0
1997-12-10,374.109985,376.989990,373.410004,374.779999,374.779999,0
1997-12-11,375.369995,375.690002,369.429993,374.079987,374.079987,0
1997-12-12,374.750000,376.070007,370.910004,371.100006,371.100006,0
1997-12-15,371.489990,374.619995,370.880005,374.500000,374.500000,0
1997-12-16,375.309998,378.799988,374.760010,378.640015,378.640015,0
1997-12-17,377.100006,377.100006,367.010010,367.399994,367.399994,0
1997-12-18,365.250000,370.059998,363.700012,366.730011,366.730011,0
1997-12-19,366.750000,368.429993,364.369995,367.339996,367.339996,0
1997-12-22,367.250000,369.730011,362.910004,368.730011,368.730011,0
1997-12-23,369.549988,373.239990,368.670013,371.609985,371.609985,0
1997-12-24,371.880005,373.869995,369.899994,371.410004,371.410004,0
1997-12-25,371.109985,374.220001,370.339996,374.160004,374.160004,0
1997-12-26,376.779999,380.420013,376.779999,379.040009,379.040009,0
1997-12-29,383.299988,385.489990,381.559998,381.850006,381.850006,0
1997-12-30,381.980011,383.079987,377.940002,378.670013,378.670013,0
1997-12-31,378.880005,381.380005,378.510010,381.290009,381.290009,0
1998-01-01,null,null,null,null,null,null
1998-01-02,null,null,null,null,null,null
1998-01-05,382.850006,389.700012,382.369995,389.700012,389.700012,0
1998-01-06,390.429993,393.109985,387.459991,393.089996,393.089996,0
1998-01-07,393.410004,397.359985,392.809998,397.140015,397.140015,0
1998-01-08,397.570007,401.950012,395.730011,397.709991,397.709991,0
1998-01-09,397.070007,399.130005,389.920013,396.399994,396.399994,0
1998-01-12,397.089996,400.160004,394.250000,394.380005,394.380005,0
1998-01-13,389.519989,389.519989,355.720001,372.850006,372.850006,0
1998-01-14,373.260010,386.179993,373.260010,385.239990,385.239990,0
1998-01-15,388.130005,391.790009,383.809998,391.470001,391.470001,0
1998-01-16,392.010010,392.459991,386.630005,387.140015,387.140015,0
1998-01-19,387.220001,388.739990,382.720001,385.160004,385.160004,0
1998-01-20,384.559998,386.709991,377.420013,379.929993,379.929993,0
1998-01-21,379.910004,381.820007,375.920013,376.470001,376.470001,0
1998-01-22,376.200012,379.839996,375.239990,378.540009,378.540009,0
1998-01-23,379.079987,384.170013,379.079987,383.660004,383.660004,0
1998-01-26,null,null,null,null,null,null
1998-01-27,null,null,null,null,null,null
1998-01-28,null,null,null,null,null,null
1998-01-29,null,null,null,null,null,null
1998-01-30,null,null,null,null,null,null
1998-02-02,null,null,null,null,null,null
1998-02-03,null,null,null,null,null,null
1998-02-04,null,null,null,null,null,null
1998-02-05,null,null,null,null,null,null
1998-02-06,null,null,null,null,null,null
1998-02-09,393.459991,396.239990,390.739990,392.059998,392.059998,0
1998-02-10,392.609985,392.609985,388.140015,388.790009,388.790009,0
1998-02-11,388.299988,391.950012,388.149994,391.769989,391.769989,0
1998-02-12,392.640015,393.079987,389.290009,390.290009,390.290009,0
1998-02-13,390.570007,391.799988,389.209991,390.260010,390.260010,0
1998-02-16,390.549988,390.720001,387.250000,389.309998,389.309998,0
1998-02-17,389.160004,391.510010,387.410004,389.869995,389.869995,0
1998-02-18,390.410004,391.339996,386.269989,388.019989,388.019989,0
1998-02-19,388.040009,390.010010,385.070007,387.989990,387.989990,0
1998-02-20,388.589996,389.109985,384.679993,384.779999,384.779999,0
1998-02-23,382.910004,382.910004,375.510010,380.160004,380.160004,0
1998-02-24,379.859985,381.220001,377.200012,377.649994,377.649994,0
1998-02-25,376.970001,378.019989,371.850006,372.820007,372.820007,0
1998-02-26,372.299988,377.450012,370.140015,377.410004,377.410004,0
1998-02-27,378.540009,379.260010,373.880005,374.410004,374.410004,0
1998-03-02,370.119995,370.119995,361.220001,361.739990,361.739990,0
1998-03-03,360.420013,366.529999,360.010010,366.450012,366.450012,0
1998-03-04,366.769989,368.910004,365.609985,368.529999,368.529999,0
1998-03-05,368.989990,370.049988,365.809998,366.160004,366.160004,0
1998-03-06,365.290009,365.609985,363.500000,365.519989,365.519989,0
1998-03-09,365.660004,366.269989,362.119995,362.989990,362.989990,0
1998-03-10,362.459991,366.269989,357.350006,363.799988,363.799988,0
1998-03-11,364.070007,367.190002,360.589996,360.880005,360.880005,0
1998-03-12,359.709991,359.959991,355.619995,358.029999,358.029999,0
1998-03-13,357.790009,362.489990,357.309998,362.329987,362.329987,0
1998-03-16,363.619995,366.890015,361.809998,366.769989,366.769989,0
1998-03-17,367.619995,371.809998,367.619995,371.799988,371.799988,0
1998-03-18,372.399994,372.690002,367.470001,367.760010,367.760010,0
1998-03-19,367.179993,368.679993,364.510010,365.739990,365.739990,0
1998-03-20,366.100006,367.179993,363.500000,364.920013,364.920013,0
1998-03-23,364.010010,364.769989,362.089996,362.440002,362.440002,0
1998-03-24,361.989990,366.750000,361.989990,366.589996,366.589996,0
1998-03-25,371.410004,372.799988,365.429993,366.309998,366.309998,0
1998-03-26,366.299988,366.489990,363.910004,364.320007,364.320007,0
1998-03-27,363.730011,371.339996,363.390015,371.140015,371.140015,0
1998-03-30,372.929993,381.459991,371.269989,381.320007,381.320007,0
1998-03-31,382.660004,382.660004,377.859985,378.839996,378.839996,0
1998-04-01,378.950012,381.799988,377.950012,381.649994,381.649994,0
1998-04-02,382.850006,389.130005,382.850006,385.959991,385.959991,0
1998-04-03,385.670013,391.309998,384.739990,391.190002,391.190002,0
1998-04-06,392.970001,397.709991,391.369995,397.540009,397.540009,0
1998-04-07,398.390015,399.130005,394.959991,397.070007,397.070007,0
1998-04-08,396.730011,402.440002,396.649994,402.390015,402.390015,0
1998-04-09,403.730011,404.570007,394.470001,396.450012,396.450012,0
1998-04-10,396.239990,402.739990,396.200012,402.700012,402.700012,0
1998-04-13,404.420013,406.950012,402.920013,405.040009,405.040009,0
1998-04-14,404.609985,405.799988,400.649994,403.010010,403.010010,0
1998-04-15,403.239990,408.250000,403.239990,407.989990,407.989990,0
1998-04-16,407.640015,408.779999,404.730011,405.529999,405.529999,0
1998-04-17,404.329987,404.329987,396.989990,399.049988,399.049988,0
1998-04-20,396.299988,399.679993,393.839996,396.750000,396.750000,0
1998-04-21,397.049988,400.980011,396.390015,399.179993,399.179993,0
1998-04-22,399.690002,408.339996,399.690002,408.230011,408.230011,0
1998-04-23,409.850006,410.510010,404.450012,405.119995,405.119995,0
1998-04-24,404.980011,407.929993,401.730011,402.209991,402.209991,0
1998-04-27,400.640015,403.119995,398.790009,400.209991,400.209991,0
1998-04-28,401.510010,407.940002,401.510010,407.820007,407.820007,0
1998-04-29,409.559998,410.420013,406.459991,408.410004,408.410004,0
1998-04-30,409.250000,413.380005,409.100006,413.269989,413.269989,0
1998-05-01,null,null,null,null,null,null
1998-05-04,416.089996,420.730011,416.089996,420.640015,420.640015,0
1998-05-05,422.380005,423.040009,419.799988,422.859985,422.859985,0
1998-05-06,422.890015,422.970001,418.750000,422.359985,422.359985,0
1998-05-07,422.630005,425.540009,415.049988,415.059998,415.059998,0
1998-05-08,413.269989,423.399994,412.850006,423.329987,423.329987,0
1998-05-11,425.429993,425.820007,420.000000,420.700012,420.700012,0
1998-05-12,420.750000,421.079987,416.130005,419.320007,419.320007,0
1998-05-13,419.779999,425.519989,419.779999,425.339996,425.339996,0
1998-05-14,427.059998,427.989990,423.950012,425.269989,425.269989,0
1998-05-15,426.980011,429.369995,422.779999,424.670013,424.670013,0
1998-05-18,426.040009,427.029999,423.119995,425.140015,425.140015,0
1998-05-19,425.589996,426.339996,421.529999,423.959991,423.959991,0
1998-05-20,424.540009,424.730011,420.220001,421.500000,421.500000,0
1998-05-21,421.190002,426.160004,420.160004,425.130005,425.130005,0
1998-05-22,426.459991,429.480011,426.459991,428.559998,428.559998,0
1998-05-25,430.079987,432.959991,428.320007,432.769989,432.769989,0
1998-05-26,434.149994,434.679993,431.540009,433.309998,433.309998,0
1998-05-27,434.390015,435.950012,433.359985,435.790009,435.790009,0
1998-05-28,436.690002,437.190002,432.630005,433.429993,433.429993,0
1998-05-29,434.100006,436.390015,434.100006,436.329987,436.329987,0
1998-06-01,438.070007,439.779999,436.429993,439.279999,439.279999,0
1998-06-02,440.040009,440.459991,434.929993,438.880005,438.880005,0
1998-06-03,439.450012,441.149994,438.589996,441.040009,441.040009,0
1998-06-04,441.470001,442.040009,436.390015,437.570007,437.570007,0
1998-06-05,437.209991,439.970001,430.839996,437.369995,437.369995,0
1998-06-08,438.700012,439.679993,436.299988,436.980011,436.980011,0
1998-06-09,436.299988,436.299988,419.149994,423.109985,423.109985,0
1998-06-10,421.679993,427.839996,419.329987,424.309998,424.309998,0
1998-06-11,424.029999,424.290009,414.970001,415.010010,415.010010,0
1998-06-12,424.989990,428.130005,421.829987,427.910004,427.910004,0
1998-06-15,428.839996,428.959991,418.540009,420.500000,420.500000,0
1998-06-16,419.690002,419.690002,407.130005,416.839996,416.839996,0
1998-06-17,417.059998,420.109985,414.570007,415.350006,415.350006,0
1998-06-18,416.660004,421.809998,416.660004,420.859985,420.859985,0
1998-06-19,422.049988,427.489990,422.049988,427.380005,427.380005,0
1998-06-22,428.209991,428.950012,427.109985,427.980011,427.980011,0
1998-06-23,427.700012,427.700012,424.880005,426.829987,426.829987,0
1998-06-24,427.049988,428.579987,424.929993,428.380005,428.380005,0
1998-06-25,428.869995,429.450012,420.529999,421.649994,421.649994,0
1998-06-26,421.640015,423.149994,419.209991,419.950012,419.950012,0
1998-06-29,418.980011,419.109985,408.559998,409.500000,409.500000,0
1998-06-30,409.390015,410.549988,402.079987,403.359985,403.359985,0
1998-07-01,411.410004,413.899994,397.839996,397.880005,397.880005,0
1998-07-02,397.250000,404.410004,391.690002,404.100006,404.100006,0
1998-07-03,405.299988,407.679993,402.769989,404.670013,404.670013,0
1998-07-06,404.019989,404.019989,394.959991,395.380005,395.380005,0
1998-07-07,null,null,null,null,null,null
1998-07-08,397.679993,401.910004,397.679993,401.619995,401.619995,0
1998-07-09,401.950012,403.220001,400.660004,402.309998,402.309998,0
1998-07-10,402.660004,409.579987,402.660004,409.450012,409.450012,0
1998-07-13,410.260010,410.459991,407.140015,408.660004,408.660004,0
1998-07-14,408.869995,409.230011,400.480011,400.890015,400.890015,0
1998-07-15,399.619995,402.359985,397.459991,401.549988,401.549988,0
1998-07-16,401.350006,401.579987,394.760010,396.540009,396.540009,0
1998-07-17,396.309998,397.760010,392.640015,393.170013,393.170013,0
1998-07-20,392.019989,392.019989,381.869995,384.459991,384.459991,0
1998-07-21,384.209991,397.309998,384.070007,394.119995,394.119995,0
1998-07-22,393.989990,393.989990,387.579987,389.160004,389.160004,0
1998-07-23,389.279999,394.799988,389.279999,394.739990,394.739990,0
1998-07-24,395.470001,400.850006,395.470001,399.820007,399.820007,0
1998-07-27,400.350006,400.559998,395.940002,398.619995,398.619995,0
1998-07-28,398.489990,398.829987,396.070007,397.920013,397.920013,0
1998-07-29,397.880005,399.359985,393.859985,394.609985,394.609985,0
1998-07-30,394.760010,395.149994,392.970001,394.390015,394.390015,0
1998-07-31,394.829987,395.859985,394.019989,395.489990,395.489990,0
1998-08-03,395.510010,395.549988,390.510010,391.040009,391.040009,0
1998-08-04,390.230011,390.230011,384.679993,388.000000,388.000000,0
1998-08-05,388.059998,392.529999,388.059998,392.450012,392.450012,0
1998-08-06,392.820007,393.850006,388.329987,388.570007,388.570007,0
1998-08-07,387.940002,387.940002,379.929993,380.630005,380.630005,0
1998-08-10,378.339996,378.339996,366.350006,368.630005,368.630005,0
1998-08-11,367.769989,372.429993,362.850006,363.250000,363.250000,0
1998-08-12,362.649994,363.250000,346.709991,356.480011,356.480011,0
1998-08-13,357.059998,362.320007,354.890015,361.160004,361.160004,0
1998-08-14,360.589996,360.589996,349.059998,349.119995,349.119995,0
1998-08-17,345.359985,345.359985,320.029999,320.089996,320.089996,0
1998-08-18,314.450012,327.690002,310.829987,317.100006,317.100006,0
1998-08-19,317.700012,336.100006,317.700012,335.720001,335.720001,0
1998-08-20,336.690002,345.429993,331.850006,345.420013,345.420013,0
1998-08-21,345.619995,352.440002,342.250000,351.980011,351.980011,0
1998-08-24,351.589996,355.730011,347.660004,352.519989,352.519989,0
1998-08-25,351.769989,352.450012,346.790009,352.450012,352.450012,0
1998-08-26,351.440002,355.059998,348.299988,348.750000,348.750000,0
1998-08-27,346.540009,346.540009,341.220001,341.350006,341.350006,0
1998-08-28,339.640015,341.470001,335.440002,337.540009,337.540009,0
1998-08-31,334.279999,344.029999,320.119995,343.720001,343.720001,0
1998-09-01,342.170013,347.589996,335.739990,341.170013,341.170013,0
1998-09-02,339.480011,343.829987,337.350006,339.570007,339.570007,0
1998-09-03,339.209991,343.920013,339.209991,342.929993,342.929993,0
1998-09-04,343.369995,349.910004,343.369995,348.239990,348.239990,0
1998-09-07,349.269989,354.880005,348.559998,354.820007,354.820007,0
1998-09-08,355.880005,357.579987,351.609985,351.799988,351.799988,0
1998-09-09,350.709991,359.399994,349.899994,359.350006,359.350006,0
1998-09-10,360.769989,368.890015,360.339996,366.700012,366.700012,0
1998-09-11,367.399994,370.390015,364.369995,368.540009,368.540009,0
1998-09-14,368.989990,376.200012,368.440002,376.079987,376.079987,0
1998-09-15,376.980011,378.709991,373.489990,373.640015,373.640015,0
1998-09-16,373.079987,377.799988,371.989990,377.609985,377.609985,0
1998-09-17,378.820007,380.459991,369.239990,370.549988,370.549988,0
1998-09-18,368.679993,369.850006,361.670013,363.049988,363.049988,0
1998-09-21,360.519989,368.700012,359.049988,368.480011,368.480011,0
1998-09-22,368.529999,370.109985,365.429993,367.450012,367.450012,0
1998-09-23,367.720001,370.570007,367.660004,370.000000,370.000000,0
1998-09-24,370.440002,370.670013,361.010010,361.119995,361.119995,0
1998-09-25,360.019989,366.390015,359.299988,366.339996,366.339996,0
1998-09-28,366.890015,371.109985,365.119995,367.899994,367.899994,0
1998-09-29,368.429993,370.720001,366.350006,367.559998,367.559998,0
1998-09-30,368.299988,371.760010,368.299988,371.690002,371.690002,0
1998-10-01,null,null,null,null,null,null
1998-10-02,null,null,null,null,null,null
1998-10-05,371.859985,372.549988,369.420013,370.899994,370.899994,0
1998-10-06,370.809998,371.399994,364.010010,364.209991,364.209991,0
1998-10-07,363.700012,365.119995,360.390015,361.839996,361.839996,0
1998-10-08,362.179993,367.260010,362.179993,367.170013,367.170013,0
1998-10-09,367.940002,368.799988,366.459991,366.809998,366.809998,0
1998-10-12,367.109985,367.850006,363.589996,366.869995,366.869995,0
1998-10-13,367.339996,370.339996,367.100006,368.170013,368.170013,0
1998-10-14,368.059998,369.350006,366.100006,368.160004,368.160004,0
1998-10-15,368.369995,371.609985,367.910004,371.369995,371.369995,0
1998-10-16,372.589996,375.399994,372.589996,374.730011,374.730011,0
1998-10-19,375.790009,379.450012,375.790009,379.299988,379.299988,0
1998-10-20,380.190002,381.119995,374.489990,375.779999,375.779999,0
1998-10-21,375.230011,375.230011,363.200012,363.489990,363.489990,0
1998-10-22,360.929993,366.149994,358.010010,365.989990,365.989990,0
1998-10-23,366.239990,371.019989,365.190002,366.600006,366.600006,0
1998-10-26,365.880005,365.880005,359.839996,364.440002,364.440002,0
1998-10-27,364.309998,367.269989,363.220001,366.700012,366.700012,0
1998-10-28,366.799988,371.609985,366.760010,371.549988,371.549988,0
1998-10-29,372.019989,373.029999,369.700012,370.690002,370.690002,0
1998-10-30,370.480011,373.739990,370.470001,371.380005,371.380005,0
1998-11-02,371.869995,374.420013,370.429993,374.309998,374.309998,0
1998-11-03,374.820007,377.380005,374.500000,377.299988,377.299988,0
1998-11-04,377.619995,378.359985,375.910004,376.690002,376.690002,0
1998-11-05,376.750000,380.959991,376.750000,380.899994,380.899994,0
1998-11-06,382.670013,385.209991,382.470001,383.440002,383.440002,0
1998-11-09,384.410004,390.690002,384.410004,390.589996,390.589996,0
1998-11-10,391.070007,392.100006,387.809998,391.279999,391.279999,0
1998-11-11,391.369995,392.829987,388.410004,391.820007,391.820007,0
1998-11-12,392.200012,394.079987,389.579987,390.890015,390.890015,0
1998-11-13,390.489990,391.779999,388.040009,391.059998,391.059998,0
1998-11-16,391.369995,395.440002,391.369995,395.320007,395.320007,0
1998-11-17,396.179993,397.559998,392.779999,394.339996,394.339996,0
1998-11-18,394.440002,395.170013,391.119995,392.359985,392.359985,0
1998-11-19,391.709991,391.709991,388.920013,389.250000,389.250000,0
1998-11-20,388.470001,390.829987,387.839996,389.170013,389.170013,0
1998-11-23,389.179993,389.739990,386.260010,387.299988,387.299988,0
1998-11-24,387.500000,389.399994,387.239990,388.109985,388.109985,0
1998-11-25,388.399994,390.079987,382.630005,383.140015,383.140015,0
1998-11-26,382.109985,382.959991,377.410004,379.059998,379.059998,0
1998-11-27,378.869995,380.619995,374.589996,375.519989,375.519989,0
1998-11-30,374.980011,375.929993,372.649994,372.720001,372.720001,0
1998-12-01,375.890015,376.880005,370.809998,371.429993,371.429993,0
1998-12-02,370.769989,373.000000,368.089996,372.839996,372.839996,0
1998-12-03,372.799988,373.529999,369.519989,370.040009,370.040009,0
1998-12-04,369.890015,371.119995,364.890015,366.209991,366.209991,0
1998-12-07,371.420013,372.809998,362.510010,363.059998,363.059998,0
1998-12-08,362.609985,366.279999,362.540009,366.140015,366.140015,0
1998-12-09,366.369995,367.109985,365.239990,366.220001,366.220001,0
1998-12-10,366.269989,366.489990,359.869995,360.200012,360.200012,0
1998-12-11,359.410004,363.920013,356.049988,363.690002,363.690002,0
1998-12-14,363.450012,363.459991,357.100006,357.320007,357.320007,0
1998-12-15,356.700012,358.109985,349.880005,357.950012,357.950012,0
1998-12-16,357.929993,358.029999,352.779999,353.760010,353.760010,0
1998-12-17,352.970001,352.970001,346.260010,346.570007,346.570007,0
1998-12-18,345.290009,349.820007,343.880005,345.850006,345.850006,0
1998-12-21,345.390015,348.410004,344.190002,346.440002,346.440002,0
1998-12-22,346.679993,357.609985,346.660004,357.570007,357.570007,0
1998-12-23,357.829987,358.399994,353.170013,354.209991,354.209991,0
1998-12-24,353.760010,353.760010,350.619995,352.790009,352.790009,0
1998-12-25,352.739990,355.630005,352.459991,353.200012,353.200012,0
1998-12-28,353.359985,354.679993,347.440002,348.100006,348.100006,0
1998-12-29,347.820007,347.820007,341.709991,342.369995,342.369995,0
1998-12-30,341.779999,345.380005,336.779999,344.109985,344.109985,0
1998-12-31,344.579987,346.029999,342.019989,343.850006,343.850006,0
1999-01-01,null,null,null,null,null,null
1999-01-04,343.290009,343.440002,336.369995,336.559998,336.559998,0
1999-01-05,335.890015,336.149994,329.380005,334.890015,334.890015,0
1999-01-06,334.600006,340.459991,334.600006,338.290009,338.290009,0
1999-01-07,338.200012,340.799988,335.929993,339.179993,339.179993,0
1999-01-08,339.640015,349.920013,339.640015,349.839996,349.839996,0
1999-01-11,350.149994,351.670013,346.820007,351.109985,351.109985,0
1999-01-12,351.019989,351.029999,346.220001,346.440002,346.440002,0
1999-01-13,344.859985,347.279999,342.890015,344.100006,344.100006,0
1999-01-14,343.850006,345.980011,340.869995,342.690002,342.690002,0
1999-01-15,342.559998,343.000000,339.329987,339.640015,339.640015,0
1999-01-18,338.950012,344.910004,336.239990,344.869995,344.869995,0
1999-01-19,345.089996,347.279999,343.459991,346.929993,346.929993,0
1999-01-20,347.079987,349.170013,344.029999,345.059998,345.059998,0
1999-01-21,344.760010,348.950012,343.200012,347.829987,347.829987,0
1999-01-22,348.170013,350.429993,346.880005,348.769989,348.769989,0
1999-01-25,348.809998,349.329987,343.700012,343.950012,343.950012,0
1999-01-26,343.000000,343.660004,339.130005,340.750000,340.750000,0
1999-01-27,340.230011,344.130005,340.109985,343.850006,343.850006,0
1999-01-28,344.130005,344.540009,339.970001,340.779999,340.779999,0
1999-01-29,340.540009,342.320007,338.609985,340.690002,340.690002,0
1999-02-01,340.089996,340.690002,336.779999,337.679993,337.679993,0
1999-02-02,337.059998,338.890015,335.350006,338.809998,338.809998,0
1999-02-03,338.839996,339.190002,335.040009,335.589996,335.589996,0
1999-02-04,335.320007,335.320007,329.959991,330.089996,330.089996,0
1999-02-05,328.950012,328.950012,321.760010,322.760010,322.760010,0
1999-02-08,320.670013,323.429993,316.239990,316.559998,316.559998,0
