Date,Open,High,Low,Close,Adj Close,Volume
1992-02-25,1810.400024,1810.400024,1810.400024,1810.400024,1810.400024,0
1992-02-26,1821.900024,1821.900024,1821.900024,1821.900024,1821.900024,0
1992-02-27,1828.199951,1828.199951,1828.199951,1828.199951,1828.199951,0
1992-02-28,1840.599976,1840.599976,1840.599976,1840.599976,1840.599976,0
1992-03-02,1841.099976,1841.099976,1841.099976,1841.099976,1841.099976,0
1992-03-03,1846.300049,1846.300049,1846.300049,1846.300049,1846.300049,0
1992-03-04,1850.000000,1850.000000,1850.000000,1850.000000,1850.000000,0
1992-03-05,1839.000000,1839.000000,1839.000000,1839.000000,1839.000000,0
1992-03-06,1820.199951,1820.199951,1820.199951,1820.199951,1820.199951,0
1992-03-09,1815.199951,1815.199951,1815.199951,1815.199951,1815.199951,0
1992-03-10,1820.599976,1820.599976,1820.599976,1820.599976,1820.599976,0
1992-03-11,1807.099976,1807.099976,1807.099976,1807.099976,1807.099976,0
1992-03-12,1791.400024,1791.400024,1791.400024,1791.400024,1791.400024,0
1992-03-13,1806.199951,1806.199951,1806.199951,1806.199951,1806.199951,0
1992-03-16,1798.699951,1798.699951,1798.699951,1798.699951,1798.699951,0
1992-03-17,1818.199951,1818.199951,1818.199951,1818.199951,1818.199951,0
1992-03-18,1820.500000,1820.500000,1820.500000,1820.500000,1820.500000,0
1992-03-19,1833.300049,1833.300049,1833.300049,1833.300049,1833.300049,0
1992-03-20,1837.099976,1837.099976,1837.099976,1837.099976,1837.099976,0
1992-03-23,1818.199951,1818.199951,1818.199951,1818.199951,1818.199951,0
1992-03-24,1824.099976,1824.099976,1824.099976,1824.099976,1824.099976,0
1992-03-25,1830.099976,1830.099976,1830.099976,1830.099976,1830.099976,0
1992-03-26,1835.599976,1835.599976,1835.599976,1835.599976,1835.599976,0
1992-03-27,1828.699951,1828.699951,1828.699951,1828.699951,1828.699951,0
1992-03-30,1839.199951,1839.199951,1839.199951,1839.199951,1839.199951,0
1992-03-31,1837.199951,1837.199951,1837.199951,1837.199951,1837.199951,0
1992-04-01,1826.699951,1826.699951,1826.699951,1826.699951,1826.699951,0
1992-04-02,1838.000000,1838.000000,1838.000000,1838.000000,1838.000000,0
1992-04-03,1829.099976,1829.099976,1829.099976,1829.099976,1829.099976,0
1992-04-06,1843.000000,1843.000000,1843.000000,1843.000000,1843.000000,0
1992-04-07,1850.500000,1850.500000,1850.500000,1850.500000,1850.500000,0
1992-04-08,1827.099976,1827.099976,1827.099976,1827.099976,1827.099976,0
1992-04-09,1829.099976,1829.099976,1829.099976,1829.099976,1829.099976,0
1992-04-10,1848.000000,1848.000000,1848.000000,1848.000000,1848.000000,0
1992-04-13,1840.599976,1840.599976,1840.599976,1840.599976,1840.599976,0
1992-04-14,1853.800049,1853.800049,1853.800049,1853.800049,1853.800049,0
1992-04-15,1874.099976,1874.099976,1874.099976,1874.099976,1874.099976,0
1992-04-16,1871.300049,1871.300049,1871.300049,1871.300049,1871.300049,0
1992-04-17,1871.300049,1871.300049,1871.300049,1871.300049,1871.300049,0
1992-04-20,1871.300049,1871.300049,1871.300049,1871.300049,1871.300049,0
1992-04-21,1860.500000,1860.500000,1860.500000,1860.500000,1860.500000,0
1992-04-22,1874.699951,1874.699951,1874.699951,1874.699951,1874.699951,0
1992-04-23,1880.099976,1880.099976,1880.099976,1880.099976,1880.099976,0
1992-04-24,1874.699951,1874.699951,1874.699951,1874.699951,1874.699951,0
1992-04-27,1874.699951,1874.699951,1874.699951,1874.699951,1874.699951,0
1992-04-28,1859.500000,1859.500000,1859.500000,1859.500000,1859.500000,0
1992-04-29,1874.199951,1874.199951,1874.199951,1874.199951,1874.199951,0
1992-04-30,1880.099976,1880.099976,1880.099976,1880.099976,1880.099976,0
1992-05-01,1880.099976,1880.099976,1880.099976,1880.099976,1880.099976,0
1992-05-04,1907.699951,1907.699951,1907.699951,1907.699951,1907.699951,0
1992-05-05,1920.500000,1920.500000,1920.500000,1920.500000,1920.500000,0
1992-05-06,1937.400024,1937.400024,1937.400024,1937.400024,1937.400024,0
1992-05-07,1936.800049,1936.800049,1936.800049,1936.800049,1936.800049,0
1992-05-08,1949.099976,1949.099976,1949.099976,1949.099976,1949.099976,0
1992-05-11,1963.699951,1963.699951,1963.699951,1963.699951,1963.699951,0
1992-05-12,1950.800049,1950.800049,1950.800049,1950.800049,1950.800049,0
1992-05-13,1953.500000,1953.500000,1953.500000,1953.500000,1953.500000,0
1992-05-14,1945.000000,1945.000000,1945.000000,1945.000000,1945.000000,0
1992-05-15,1921.099976,1921.099976,1921.099976,1921.099976,1921.099976,0
1992-05-18,1939.099976,1939.099976,1939.099976,1939.099976,1939.099976,0
1992-05-19,1928.000000,1928.000000,1928.000000,1928.000000,1928.000000,0
1992-05-20,1933.400024,1933.400024,1933.400024,1933.400024,1933.400024,0
1992-05-21,1924.699951,1924.699951,1924.699951,1924.699951,1924.699951,0
1992-05-22,1931.699951,1931.699951,1931.699951,1931.699951,1931.699951,0
1992-05-25,1928.699951,1928.699951,1928.699951,1928.699951,1928.699951,0
1992-05-26,1924.500000,1924.500000,1924.500000,1924.500000,1924.500000,0
1992-05-27,1914.199951,1914.199951,1914.199951,1914.199951,1914.199951,0
1992-05-28,1914.199951,1914.199951,1914.199951,1914.199951,1914.199951,0
1992-05-29,1920.599976,1920.599976,1920.599976,1920.599976,1920.599976,0
1992-06-01,1923.300049,1923.300049,1923.300049,1923.300049,1923.300049,0
1992-06-02,1930.400024,1930.400024,1930.400024,1930.400024,1930.400024,0
1992-06-03,1915.199951,1915.199951,1915.199951,1915.199951,1915.199951,0
1992-06-04,1916.900024,1916.900024,1916.900024,1916.900024,1916.900024,0
1992-06-05,1913.800049,1913.800049,1913.800049,1913.800049,1913.800049,0
1992-06-08,1913.800049,1913.800049,1913.800049,1913.800049,1913.800049,0
1992-06-09,1899.699951,1899.699951,1899.699951,1899.699951,1899.699951,0
1992-06-10,1888.000000,1888.000000,1888.000000,1888.000000,1888.000000,0
1992-06-11,1868.800049,1868.800049,1868.800049,1868.800049,1868.800049,0
1992-06-12,1879.900024,1879.900024,1879.900024,1879.900024,1879.900024,0
1992-06-15,1865.699951,1865.699951,1865.699951,1865.699951,1865.699951,0
1992-06-16,1881.300049,1881.300049,1881.300049,1881.300049,1881.300049,0
1992-06-17,1873.099976,1873.099976,1873.099976,1873.099976,1873.099976,0
1992-06-18,1862.500000,1862.500000,1862.500000,1862.500000,1862.500000,0
1992-06-19,1869.300049,1869.300049,1869.300049,1869.300049,1869.300049,0
1992-06-22,1846.900024,1846.900024,1846.900024,1846.900024,1846.900024,0
1992-06-23,1847.099976,1847.099976,1847.099976,1847.099976,1847.099976,0
1992-06-24,1838.300049,1838.300049,1838.300049,1838.300049,1838.300049,0
1992-06-25,1845.800049,1845.800049,1845.800049,1845.800049,1845.800049,0
1992-06-26,1835.500000,1835.500000,1835.500000,1835.500000,1835.500000,0
1992-06-29,1846.599976,1846.599976,1846.599976,1846.599976,1846.599976,0
1992-06-30,1854.800049,1854.800049,1854.800049,1854.800049,1854.800049,0
1992-07-01,1845.300049,1845.300049,1845.300049,1845.300049,1845.300049,0
1992-07-02,1854.599976,1854.599976,1854.599976,1854.599976,1854.599976,0
1992-07-03,1871.000000,1871.000000,1871.000000,1871.000000,1871.000000,0
1992-07-06,1862.599976,1862.599976,1862.599976,1862.599976,1862.599976,0
1992-07-07,1856.599976,1856.599976,1856.599976,1856.599976,1856.599976,0
1992-07-08,1837.599976,1837.599976,1837.599976,1837.599976,1837.599976,0
1992-07-09,1846.699951,1846.699951,1846.699951,1846.699951,1846.699951,0
1992-07-10,1856.500000,1856.500000,1856.500000,1856.500000,1856.500000,0
1992-07-13,1841.500000,1841.500000,1841.500000,1841.500000,1841.500000,0
1992-07-14,1835.099976,1835.099976,1835.099976,1835.099976,1835.099976,0
1992-07-15,1844.400024,1844.400024,1844.400024,1844.400024,1844.400024,0
1992-07-16,1838.699951,1838.699951,1838.699951,1838.699951,1838.699951,0
1992-07-17,1805.599976,1805.599976,1805.599976,1805.599976,1805.599976,0
1992-07-20,1756.599976,1756.599976,1756.599976,1756.599976,1756.599976,0
1992-07-21,1784.500000,1784.500000,1784.500000,1784.500000,1784.500000,0
1992-07-22,1757.099976,1757.099976,1757.099976,1757.099976,1757.099976,0
1992-07-23,1762.800049,1762.800049,1762.800049,1762.800049,1762.800049,0
1992-07-24,1756.800049,1756.800049,1756.800049,1756.800049,1756.800049,0
1992-07-27,1761.900024,1761.900024,1761.900024,1761.900024,1761.900024,0
1992-07-28,1777.400024,1777.400024,1777.400024,1777.400024,1777.400024,0
1992-07-29,1812.699951,1812.699951,1812.699951,1812.699951,1812.699951,0
1992-07-30,1806.099976,1806.099976,1806.099976,1806.099976,1806.099976,0
1992-07-31,1798.099976,1798.099976,1798.099976,1798.099976,1798.099976,0
1992-08-03,1794.900024,1794.900024,1794.900024,1794.900024,1794.900024,0
1992-08-04,1808.400024,1808.400024,1808.400024,1808.400024,1808.400024,0
1992-08-05,1820.300049,1820.300049,1820.300049,1820.300049,1820.300049,0
1992-08-06,1819.599976,1819.599976,1819.599976,1819.599976,1819.599976,0
1992-08-07,1809.599976,1809.599976,1809.599976,1809.599976,1809.599976,0
1992-08-10,1800.000000,1800.000000,1800.000000,1800.000000,1800.000000,0
1992-08-11,1800.300049,1800.300049,1800.300049,1800.300049,1800.300049,0
1992-08-12,1793.599976,1793.599976,1793.599976,1793.599976,1793.599976,0
1992-08-13,1784.800049,1784.800049,1784.800049,1784.800049,1784.800049,0
1992-08-14,1791.500000,1791.500000,1791.500000,1791.500000,1791.500000,0
1992-08-17,1800.199951,1800.199951,1800.199951,1800.199951,1800.199951,0
1992-08-18,1788.599976,1788.599976,1788.599976,1788.599976,1788.599976,0
1992-08-19,1775.699951,1775.699951,1775.699951,1775.699951,1775.699951,0
1992-08-20,1753.500000,1753.500000,1753.500000,1753.500000,1753.500000,0
1992-08-21,1768.199951,1768.199951,1768.199951,1768.199951,1768.199951,0
1992-08-24,1726.900024,1726.900024,1726.900024,1726.900024,1726.900024,0
1992-08-25,1709.699951,1709.699951,1709.699951,1709.699951,1709.699951,0
1992-08-26,1705.000000,1705.000000,1705.000000,1705.000000,1705.000000,0
1992-08-27,1740.599976,1740.599976,1740.599976,1740.599976,1740.599976,0
1992-08-28,1745.699951,1745.699951,1745.699951,1745.699951,1745.699951,0
1992-08-31,1751.599976,1751.599976,1751.599976,1751.599976,1751.599976,0
1992-09-01,1747.300049,1747.300049,1747.300049,1747.300049,1747.300049,0
1992-09-02,1757.699951,1757.699951,1757.699951,1757.699951,1757.699951,0
1992-09-03,1774.599976,1774.599976,1774.599976,1774.599976,1774.599976,0
1992-09-04,1774.400024,1774.400024,1774.400024,1774.400024,1774.400024,0
1992-09-07,1788.300049,1788.300049,1788.300049,1788.300049,1788.300049,0
1992-09-08,1788.099976,1788.099976,1788.099976,1788.099976,1788.099976,0
1992-09-09,1779.099976,1779.099976,1779.099976,1779.099976,1779.099976,0
1992-09-10,1792.800049,1792.800049,1792.800049,1792.800049,1792.800049,0
1992-09-11,1811.800049,1811.800049,1811.800049,1811.800049,1811.800049,0
1992-09-14,1871.699951,1871.699951,1871.699951,1871.699951,1871.699951,0
1992-09-15,1851.400024,1851.400024,1851.400024,1851.400024,1851.400024,0
1992-09-16,1874.000000,1874.000000,1874.000000,1874.000000,1874.000000,0
1992-09-17,1889.599976,1889.599976,1889.599976,1889.599976,1889.599976,0
1992-09-18,1897.199951,1897.199951,1897.199951,1897.199951,1897.199951,0
1992-09-21,1888.800049,1888.800049,1888.800049,1888.800049,1888.800049,0
1992-09-22,1900.599976,1900.599976,1900.599976,1900.599976,1900.599976,0
1992-09-23,1913.400024,1913.400024,1913.400024,1913.400024,1913.400024,0
1992-09-24,1908.900024,1908.900024,1908.900024,1908.900024,1908.900024,0
1992-09-25,1910.800049,1910.800049,1910.800049,1910.800049,1910.800049,0
1992-09-28,1879.199951,1879.199951,1879.199951,1879.199951,1879.199951,0
1992-09-29,1880.199951,1880.199951,1880.199951,1880.199951,1880.199951,0
1992-09-30,1877.199951,1877.199951,1877.199951,1877.199951,1877.199951,0
1992-10-01,1885.199951,1885.199951,1885.199951,1885.199951,1885.199951,0
1992-10-02,1867.599976,1867.599976,1867.599976,1867.599976,1867.599976,0
1992-10-05,1787.300049,1787.300049,1787.300049,1787.300049,1787.300049,0
1992-10-06,1820.500000,1820.500000,1820.500000,1820.500000,1820.500000,0
1992-10-07,1858.199951,1858.199951,1858.199951,1858.199951,1858.199951,0
1992-10-08,1870.300049,1870.300049,1870.300049,1870.300049,1870.300049,0
1992-10-09,1878.400024,1878.400024,1878.400024,1878.400024,1878.400024,0
1992-10-12,1881.500000,1881.500000,1881.500000,1881.500000,1881.500000,0
1992-10-13,1893.500000,1893.500000,1893.500000,1893.500000,1893.500000,0
1992-10-14,1889.300049,1889.300049,1889.300049,1889.300049,1889.300049,0
1992-10-15,1878.000000,1878.000000,1878.000000,1878.000000,1878.000000,0
1992-10-16,1883.500000,1883.500000,1883.500000,1883.500000,1883.500000,0
1992-10-19,1904.699951,1904.699951,1904.699951,1904.699951,1904.699951,0
1992-10-20,1922.599976,1922.599976,1922.599976,1922.599976,1922.599976,0
1992-10-21,1907.500000,1907.500000,1907.500000,1907.500000,1907.500000,0
1992-10-22,1911.300049,1911.300049,1911.300049,1911.300049,1911.300049,0
1992-10-23,1921.000000,1921.000000,1921.000000,1921.000000,1921.000000,0
1992-10-26,1930.900024,1930.900024,1930.900024,1930.900024,1930.900024,0
1992-10-27,1927.400024,1927.400024,1927.400024,1927.400024,1927.400024,0
1992-10-28,1909.000000,1909.000000,1909.000000,1909.000000,1909.000000,0
1992-10-29,1905.000000,1905.000000,1905.000000,1905.000000,1905.000000,0
1992-10-30,1911.099976,1911.099976,1911.099976,1911.099976,1911.099976,0
1992-11-02,1921.599976,1921.599976,1921.599976,1921.599976,1921.599976,0
1992-11-03,1933.300049,1933.300049,1933.300049,1933.300049,1933.300049,0
1992-11-04,1942.000000,1942.000000,1942.000000,1942.000000,1942.000000,0
1992-11-05,1951.500000,1951.500000,1951.500000,1951.500000,1951.500000,0
1992-11-06,1957.699951,1957.699951,1957.699951,1957.699951,1957.699951,0
1992-11-09,1964.599976,1964.599976,1964.599976,1964.599976,1964.599976,0
1992-11-10,1962.300049,1962.300049,1962.300049,1962.300049,1962.300049,0
1992-11-11,1946.099976,1946.099976,1946.099976,1946.099976,1946.099976,0
1992-11-12,1950.199951,1950.199951,1950.199951,1950.199951,1950.199951,0
1992-11-13,1929.300049,1929.300049,1929.300049,1929.300049,1929.300049,0
1992-11-16,1913.400024,1913.400024,1913.400024,1913.400024,1913.400024,0
1992-11-17,1889.500000,1889.500000,1889.500000,1889.500000,1889.500000,0
1992-11-18,1882.800049,1882.800049,1882.800049,1882.800049,1882.800049,0
1992-11-19,1895.400024,1895.400024,1895.400024,1895.400024,1895.400024,0
1992-11-20,1896.800049,1896.800049,1896.800049,1896.800049,1896.800049,0
1992-11-23,1891.599976,1891.599976,1891.599976,1891.599976,1891.599976,0
1992-11-24,1880.199951,1880.199951,1880.199951,1880.199951,1880.199951,0
1992-11-25,1886.699951,1886.699951,1886.699951,1886.699951,1886.699951,0
1992-11-26,1891.199951,1891.199951,1891.199951,1891.199951,1891.199951,0
1992-11-27,1914.599976,1914.599976,1914.599976,1914.599976,1914.599976,0
1992-11-30,1931.199951,1931.199951,1931.199951,1931.199951,1931.199951,0
1992-12-01,1929.199951,1929.199951,1929.199951,1929.199951,1929.199951,0
1992-12-02,1923.900024,1923.900024,1923.900024,1923.900024,1923.900024,0
1992-12-03,1928.599976,1928.599976,1928.599976,1928.599976,1928.599976,0
1992-12-04,1935.000000,1935.000000,1935.000000,1935.000000,1935.000000,0
1992-12-07,1954.500000,1954.500000,1954.500000,1954.500000,1954.500000,0
1992-12-08,1962.199951,1962.199951,1962.199951,1962.199951,1962.199951,0
1992-12-09,1980.699951,1980.699951,1980.699951,1980.699951,1980.699951,0
1992-12-10,1988.699951,1988.699951,1988.699951,1988.699951,1988.699951,0
1992-12-11,1993.599976,1993.599976,1993.599976,1993.599976,1993.599976,0
1992-12-14,2015.300049,2015.300049,2015.300049,2015.300049,2015.300049,0
1992-12-15,2005.099976,2005.099976,2005.099976,2005.099976,2005.099976,0
1992-12-16,2023.900024,2023.900024,2023.900024,2023.900024,2023.900024,0
1992-12-17,2028.699951,2028.699951,2028.699951,2028.699951,2028.699951,0
1992-12-18,2046.000000,2046.000000,2046.000000,2046.000000,2046.000000,0
1992-12-21,2047.699951,2047.699951,2047.699951,2047.699951,2047.699951,0
1992-12-22,2056.500000,2056.500000,2056.500000,2056.500000,2056.500000,0
1992-12-23,2061.399902,2061.399902,2061.399902,2061.399902,2061.399902,0
1992-12-24,2061.399902,2061.399902,2061.399902,2061.399902,2061.399902,0
1992-12-25,2061.399902,2061.399902,2061.399902,2061.399902,2061.399902,0
1992-12-28,2093.100098,2093.100098,2093.100098,2093.100098,2093.100098,0
1992-12-29,2089.399902,2089.399902,2089.399902,2089.399902,2089.399902,0
1992-12-30,2107.000000,2107.000000,2107.000000,2107.000000,2107.000000,0
1992-12-31,2107.000000,2107.000000,2107.000000,2107.000000,2107.000000,0
1993-01-01,null,null,null,null,null,null
1993-01-04,2117.699951,2117.699951,2117.699951,2117.699951,2117.699951,0
1993-01-05,2127.899902,2127.899902,2127.899902,2127.899902,2127.899902,0
1993-01-06,2124.500000,2124.500000,2124.500000,2124.500000,2124.500000,0
1993-01-07,2082.199951,2082.199951,2082.199951,2082.199951,2082.199951,0
1993-01-08,2074.899902,2074.899902,2074.899902,2074.899902,2074.899902,0
1993-01-11,2049.500000,2049.500000,2049.500000,2049.500000,2049.500000,0
1993-01-12,2079.199951,2079.199951,2079.199951,2079.199951,2079.199951,0
1993-01-13,2074.899902,2074.899902,2074.899902,2074.899902,2074.899902,0
1993-01-14,2104.300049,2104.300049,2104.300049,2104.300049,2104.300049,0
1993-01-15,2101.000000,2101.000000,2101.000000,2101.000000,2101.000000,0
1993-01-18,2084.600098,2084.600098,2084.600098,2084.600098,2084.600098,0
1993-01-19,2063.899902,2063.899902,2063.899902,2063.899902,2063.899902,0
1993-01-20,2062.699951,2062.699951,2062.699951,2062.699951,2062.699951,0
1993-01-21,2087.399902,2087.399902,2087.399902,2087.399902,2087.399902,0
1993-01-22,2102.699951,2102.699951,2102.699951,2102.699951,2102.699951,0
1993-01-25,2085.399902,2085.399902,2085.399902,2085.399902,2085.399902,0
1993-01-26,2084.300049,2084.300049,2084.300049,2084.300049,2084.300049,0
1993-01-27,2064.100098,2064.100098,2064.100098,2064.100098,2064.100098,0
1993-01-28,2072.600098,2072.600098,2072.600098,2072.600098,2072.600098,0
1993-01-29,2091.100098,2091.100098,2091.100098,2091.100098,2091.100098,0
1993-02-01,2120.699951,2120.699951,2120.699951,2120.699951,2120.699951,0
1993-02-02,2118.699951,2118.699951,2118.699951,2118.699951,2118.699951,0
1993-02-03,2120.600098,2120.600098,2120.600098,2120.600098,2120.600098,0
1993-02-04,2123.800049,2123.800049,2123.800049,2123.800049,2123.800049,0
1993-02-05,2133.600098,2133.600098,2133.600098,2133.600098,2133.600098,0
1993-02-08,2137.199951,2137.199951,2137.199951,2137.199951,2137.199951,0
1993-02-09,2135.699951,2135.699951,2135.699951,2135.699951,2135.699951,0
1993-02-10,2120.800049,2120.800049,2120.800049,2120.800049,2120.800049,0
1993-02-11,2127.899902,2127.899902,2127.899902,2127.899902,2127.899902,0
1993-02-12,2136.199951,2136.199951,2136.199951,2136.199951,2136.199951,0
1993-02-15,2144.800049,2144.800049,2144.800049,2144.800049,2144.800049,0
1993-02-16,2130.399902,2130.399902,2130.399902,2130.399902,2130.399902,0
1993-02-17,2112.909912,2112.909912,2112.909912,2112.909912,2112.909912,0
1993-02-18,2131.899902,2131.899902,2131.899902,2131.899902,2131.899902,0
1993-02-19,2117.300049,2117.300049,2117.300049,2117.300049,2117.300049,0
1993-02-22,2095.800049,2095.800049,2095.800049,2095.800049,2095.800049,0
1993-02-23,2050.399902,2050.399902,2050.399902,2050.399902,2050.399902,0
1993-02-24,2065.399902,2065.399902,2065.399902,2065.399902,2065.399902,0
1993-02-25,2061.300049,2061.300049,2061.300049,2061.300049,2061.300049,0
1993-02-26,2099.399902,2099.399902,2099.399902,2099.399902,2099.399902,0
1993-03-01,2120.500000,2120.500000,2120.500000,2120.500000,2120.500000,0
1993-03-02,2130.699951,2130.699951,2130.699951,2130.699951,2130.699951,0
1993-03-03,2142.000000,2142.000000,2142.000000,2142.000000,2142.000000,0
1993-03-04,2139.500000,2139.500000,2139.500000,2139.500000,2139.500000,0
1993-03-05,2134.600098,2134.600098,2134.600098,2134.600098,2134.600098,0
1993-03-08,2132.199951,2132.199951,2132.199951,2132.199951,2132.199951,0
1993-03-09,2151.300049,2151.300049,2151.300049,2151.300049,2151.300049,0
1993-03-10,2157.199951,2157.199951,2157.199951,2157.199951,2157.199951,0
1993-03-11,2164.399902,2164.399902,2164.399902,2164.399902,2164.399902,0
1993-03-12,2127.199951,2127.199951,2127.199951,2127.199951,2127.199951,0
1993-03-15,2141.699951,2141.699951,2141.699951,2141.699951,2141.699951,0
1993-03-16,2149.800049,2149.800049,2149.800049,2149.800049,2149.800049,0
1993-03-17,2138.500000,2138.500000,2138.500000,2138.500000,2138.500000,0
1993-03-18,2154.100098,2154.100098,2154.100098,2154.100098,2154.100098,0
1993-03-19,2182.600098,2182.600098,2182.600098,2182.600098,2182.600098,0
1993-03-22,2161.600098,2161.600098,2161.600098,2161.600098,2161.600098,0
1993-03-23,2166.300049,2166.300049,2166.300049,2166.300049,2166.300049,0
1993-03-24,2146.800049,2146.800049,2146.800049,2146.800049,2146.800049,0
1993-03-25,2137.500000,2137.500000,2137.500000,2137.500000,2137.500000,0
1993-03-26,2160.000000,2160.000000,2160.000000,2160.000000,2160.000000,0
1993-03-29,2176.300049,2176.300049,2176.300049,2176.300049,2176.300049,0
1993-03-30,2189.300049,2189.300049,2189.300049,2189.300049,2189.300049,0
1993-03-31,2190.300049,2190.300049,2190.300049,2190.300049,2190.300049,0
1993-04-01,2188.399902,2188.399902,2188.399902,2188.399902,2188.399902,0
1993-04-02,2190.300049,2190.300049,2190.300049,2190.300049,2190.300049,0
1993-04-05,2183.899902,2183.899902,2183.899902,2183.899902,2183.899902,0
1993-04-06,2196.000000,2196.000000,2196.000000,2196.000000,2196.000000,0
1993-04-07,2184.899902,2184.899902,2184.899902,2184.899902,2184.899902,0
1993-04-08,2188.300049,2188.300049,2188.300049,2188.300049,2188.300049,0
1993-04-09,2188.300049,2188.300049,2188.300049,2188.300049,2188.300049,0
1993-04-12,2188.300049,2188.300049,2188.300049,2188.300049,2188.300049,0
1993-04-13,2181.800049,2181.800049,2181.800049,2181.800049,2181.800049,0
1993-04-14,2165.699951,2165.699951,2165.699951,2165.699951,2165.699951,0
1993-04-15,2160.899902,2160.899902,2160.899902,2160.899902,2160.899902,0
1993-04-16,2162.899902,2162.899902,2162.899902,2162.899902,2162.899902,0
1993-04-19,2166.899902,2166.899902,2166.899902,2166.899902,2166.899902,0
1993-04-20,2170.800049,2170.800049,2170.800049,2170.800049,2170.800049,0
1993-04-21,2178.100098,2178.100098,2178.100098,2178.100098,2178.100098,0
1993-04-22,2177.300049,2177.300049,2177.300049,2177.300049,2177.300049,0
1993-04-23,2162.699951,2162.699951,2162.699951,2162.699951,2162.699951,0
1993-04-26,2139.000000,2139.000000,2139.000000,2139.000000,2139.000000,0
1993-04-27,2124.699951,2124.699951,2124.699951,2124.699951,2124.699951,0
1993-04-28,2138.300049,2138.300049,2138.300049,2138.300049,2138.300049,0
1993-04-29,2122.899902,2122.899902,2122.899902,2122.899902,2122.899902,0
1993-04-30,2129.699951,2129.699951,2129.699951,2129.699951,2129.699951,0
1993-05-03,2152.800049,2152.800049,2152.800049,2152.800049,2152.800049,0
1993-05-04,2160.000000,2160.000000,2160.000000,2160.000000,2160.000000,0
1993-05-05,2166.699951,2166.699951,2166.699951,2166.699951,2166.699951,0
1993-05-06,2165.399902,2165.399902,2165.399902,2165.399902,2165.399902,0
1993-05-07,2162.600098,2162.600098,2162.600098,2162.600098,2162.600098,0
1993-05-10,2179.100098,2179.100098,2179.100098,2179.100098,2179.100098,0
1993-05-11,2192.600098,2192.600098,2192.600098,2192.600098,2192.600098,0
1993-05-12,2191.899902,2191.899902,2191.899902,2191.899902,2191.899902,0
1993-05-13,2182.699951,2182.699951,2182.699951,2182.699951,2182.699951,0
1993-05-14,2185.199951,2185.199951,2185.199951,2185.199951,2185.199951,0
1993-05-17,2205.199951,2205.199951,2205.199951,2205.199951,2205.199951,0
1993-05-18,2226.899902,2226.899902,2226.899902,2226.899902,2226.899902,0
1993-05-19,2227.000000,2227.000000,2227.000000,2227.000000,2227.000000,0
1993-05-20,2227.000000,2227.000000,2227.000000,2227.000000,2227.000000,0
1993-05-21,2233.500000,2233.500000,2233.500000,2233.500000,2233.500000,0
1993-05-24,2237.399902,2237.399902,2237.399902,2237.399902,2237.399902,0
1993-05-25,2243.800049,2243.800049,2243.800049,2243.800049,2243.800049,0
1993-05-26,2247.600098,2247.600098,2247.600098,2247.600098,2247.600098,0
1993-05-27,2268.100098,2268.100098,2268.100098,2268.100098,2268.100098,0
1993-05-28,2270.699951,2270.699951,2270.699951,2270.699951,2270.699951,0
1993-05-31,2270.699951,2270.699951,2270.699951,2270.699951,2270.699951,0
1993-06-01,2252.899902,2252.899902,2252.899902,2252.899902,2252.899902,0
1993-06-02,2259.199951,2259.199951,2259.199951,2259.199951,2259.199951,0
1993-06-03,2268.899902,2268.899902,2268.899902,2268.899902,2268.899902,0
1993-06-04,2284.899902,2284.899902,2284.899902,2284.899902,2284.899902,0
1993-06-07,2308.899902,2308.899902,2308.899902,2308.899902,2308.899902,0
1993-06-08,2294.500000,2294.500000,2294.500000,2294.500000,2294.500000,0
1993-06-09,2311.399902,2311.399902,2311.399902,2311.399902,2311.399902,0
1993-06-10,2309.699951,2309.699951,2309.699951,2309.699951,2309.699951,0
1993-06-11,2308.300049,2308.300049,2308.300049,2308.300049,2308.300049,0
1993-06-14,2294.199951,2294.199951,2294.199951,2294.199951,2294.199951,0
1993-06-15,2274.000000,2274.000000,2274.000000,2274.000000,2274.000000,0
1993-06-16,2294.000000,2294.000000,2294.000000,2294.000000,2294.000000,0
1993-06-17,2323.100098,2323.100098,2323.100098,2323.100098,2323.100098,0
1993-06-18,2318.000000,2318.000000,2318.000000,2318.000000,2318.000000,0
1993-06-21,2329.399902,2329.399902,2329.399902,2329.399902,2329.399902,0
1993-06-22,2335.000000,2335.000000,2335.000000,2335.000000,2335.000000,0
1993-06-23,2322.899902,2322.899902,2322.899902,2322.899902,2322.899902,0
1993-06-24,2336.100098,2336.100098,2336.100098,2336.100098,2336.100098,0
1993-06-25,2348.199951,2348.199951,2348.199951,2348.199951,2348.199951,0
1993-06-28,2369.699951,2369.699951,2369.699951,2369.699951,2369.699951,0
1993-06-29,2371.399902,2371.399902,2371.399902,2371.399902,2371.399902,0
1993-06-30,2376.699951,2376.699951,2376.699951,2376.699951,2376.699951,0
1993-07-01,2376.000000,2376.000000,2376.000000,2376.000000,2376.000000,0
1993-07-02,2368.800049,2368.800049,2368.800049,2368.800049,2368.800049,0
1993-07-05,2364.000000,2364.000000,2364.000000,2364.000000,2364.000000,0
1993-07-06,2390.500000,2390.500000,2390.500000,2390.500000,2390.500000,0
1993-07-07,2373.000000,2373.000000,2373.000000,2373.000000,2373.000000,0
1993-07-08,2397.899902,2397.899902,2397.899902,2397.899902,2397.899902,0
